DATE,BLOCK,PLOT,BURNED,RODENTS,TRANSECT,SPECIES,1,2,3,4,5,6,7,8,9,10,11,12,mean,Orange,Density (m2)
2018,1,UN,U,N,4,BRRU,10,8,2,3,1,11,7,22,13,2,49,63,15.91666667,Y,636.6666667
2018,1,UN,U,N,4,ERCI,2,3,2,0,0,0,0,0,0,5,2,3,1.416666667,N,11.33333333
2018,1,UN,U,N,4,ALAL,10,7,7,4,1,0,0,6,0,11,7,13,5.5,N,44
2018,1,UN,U,N,4,ASNU,0,7,7,4,1,0,0,0,1,1,3,10,2.833333333,N,22.66666667
2018,1,UN,U,N,4,ANLA,0,0,0,1,0,0,0,0,0,0,0,0,0.083333333,N,0.666666667
2018,1,US,U,S,1,BRRU,60,11,45,3,38,26,15,23,3,26,17,11,23.16666667,Y,926.6666667
2018,1,US,U,S,1,SCAR,0,43,14,10,13,40,40,9,43,3,6,11,19.33333333,Y,773.3333333
2018,1,US,U,S,1,ALAL,2,5,1,0,7,3,14,3,1,2,5,4,3.916666667,N,31.33333333
2018,1,US,U,S,1,ASNU,1,0,0,0,1,5,6,3,7,1,4,5,2.75,N,22
2018,1,US,U,S,1,ERCI,0,1,0,0,5,1,2,0,9,0,3,3,2,N,16
2018,1,US,U,S,1,ANLA,0,0,0,0,0,0,1,1,2,0,1,0,0.416666667,N,3.333333333
2018,1,US,U,S,1,GILIA,0,0,0,0,0,0,0,0,1,0,0,0,0.083333333,N,0.666666667
2018,1,US,U,S,1,BRRU,28,21,9,6,6,18,21,13,12,54,4,1,16.08333333,Y,643.3333333
2018,1,US,U,S,1,SCAR,8,8,32,9,34,28,11,33,35,1,24,45,22.33333333,Y,893.3333333
2018,1,US,U,S,1,ALAL,5,6,12,12,3,1,6,17,15,11,3,3,7.833333333,N,62.66666667
2018,1,US,U,S,1,ASNU,3,0,3,4,5,0,5,7,13,1,3,2,3.833333333,N,30.66666667
2018,1,US,U,S,1,ERCI,5,1,2,3,0,0,2,1,0,0,0,0,1.166666667,N,9.333333333
2018,1,US,U,S,1,GILIA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,1,US,U,S,2,SCAR,10,2,4,0,0,16,4,11,0,0,0,7,4.5,Y,180
2018,1,US,U,S,2,BRRU,8,1,32,14,10,3,34,4,4,21,16,12,13.25,Y,530
2018,1,US,U,S,2,ERCI,1,0,0,0,0,0,0,0,1,1,1,0,0.333333333,N,2.666666667
2018,1,US,U,S,2,ALAL,9,3,4,4,0,14,5,2,0,0,3,4,4,N,32
2018,1,US,U,S,2,ASNU,1,1,3,1,0,7,2,4,0,5,1,0,2.083333333,N,16.66666667
2018,1,US,U,S,3,BRRU,8,5,6,0,0,12,1,8,9,45,10,30,11.16666667,Y,446.6666667
2018,1,US,U,S,3,SCAR,1,0,6,11,0,9,1,3,1,0,34,4,5.833333333,Y,233.3333333
2018,1,US,U,S,3,ERCI,4,1,0,0,0,0,0,0,0,0,0,0,0.416666667,N,3.333333333
2018,1,US,U,S,3,ALAL,1,2,0,3,0,4,1,1,2,0,12,3,2.416666667,N,19.33333333
2018,1,US,U,S,3,ASNU,0,2,1,1,0,0,0,1,0,0,1,3,0.75,N,6
2018,1,US,U,S,3,PECTO,2,0,0,0,0,0,0,0,0,0,0,0,0.166666667,N,1.333333333
2018,1,US,U,S,3,PLPA,1,0,0,0,0,0,0,0,3,0,0,0,0.333333333,N,2.666666667
2018,1,US,U,S,4,SCAR,2,0,0,0,0,0,1,0,1,0,16,2,1.833333333,Y,73.33333333
2018,1,US,U,S,4,BRRU,6,9,6,8,9,6,18,10,18,8,1,14,9.416666667,Y,376.6666667
2018,1,US,U,S,4,ERCI,10,8,0,0,0,4,4,2,3,0,8,9,4,N,32
2018,1,US,U,S,4,ALAL,5,5,4,2,1,1,1,2,2,0,0,0,1.916666667,N,15.33333333
2018,1,US,U,S,4,ASNU,2,11,0,3,0,22,12,0,5,0,1,2,4.833333333,N,38.66666667
2018,1,US,U,S,4,ANLA,0,1,0,0,0,1,1,1,0,0,0,0,0.333333333,N,2.666666667
2018,1,US,U,S,4,CRPT,0,0,0,0,0,0,0,0,0,0,4,0,0.333333333,N,2.666666667
2018,2,BN,B,N,1,BRRU,34,52,46,36,15,48,,,,,,,38.5,Y,1540
2018,2,BN,B,N,1,SCAR,4,0,0,6,0,0,,,,,,,1.666666667,Y,66.66666667
2018,2,BN,B,N,1,ALAL,2,12,0,5,4,11,,,,,,,5.666666667,N,45.33333333
2018,2,BN,B,N,1,ASNU,7,20,0,0,0,1,,,,,,,4.666666667,N,37.33333333
2018,2,BN,B,N,1,ERCI,14,29,0,2,16,7,,,,,,,11.33333333,N,90.66666667
2018,2,BN,B,N,1,ANLA,1,0,0,0,0,0,,,,,,,0.166666667,N,1.333333333
2018,2,BN,B,N,1,DAPU,0,0,0,0,0,0,,,,,,,0,N,0
2018,2,BN,B,N,1,BRRU,21,17,17,39,25,16,,,,,,,22.5,Y,900
2018,2,BN,B,N,1,SCAR,2,2,0,3,0,0,,,,,,,1.166666667,Y,46.66666667
2018,2,BN,B,N,1,ALAL,9,12,1,12,10,15,,,,,,,9.833333333,N,78.66666667
2018,2,BN,B,N,1,ASNU,21,28,1,35,3,29,,,,,,,19.5,N,156
2018,2,BN,B,N,1,ERCI,41,57,2,39,5,39,,,,,,,30.5,N,244
2018,2,BN,B,N,1,ANLA,0,0,0,0,0,3,,,,,,,0.5,N,4
2018,2,BN,B,N,1,BAMU,0,0,0,0,0,0,,,,,,,0,N,0
2018,2,BN,B,N,2,SCAR,0,21,0,0,8,2,,,,,,,5.166666667,Y,206.6666667
2018,2,BN,B,N,2,BRRU,7,14,45,26,21,14,,,,,,,21.16666667,Y,846.6666667
2018,2,BN,B,N,2,ERCI,0,1,8,0,20,0,,,,,,,4.833333333,N,38.66666667
2018,2,BN,B,N,2,ALAL,0,2,11,0,2,0,,,,,,,2.5,N,20
2018,2,BN,B,N,2,ASNU,0,0,1,0,6,0,,,,,,,1.166666667,N,9.333333333
2018,2,BN,B,N,3,BRRU,100,7,6,6,15,29,,,,,,,27.16666667,Y,1086.666667
2018,2,BN,B,N,3,SCAR,0,33,45,0,0,0,,,,,,,13,Y,520
2018,2,BN,B,N,3,ALAL,25,3,32,2,18,14,,,,,,,15.66666667,N,125.3333333
2018,2,BN,B,N,3,ASNU,9,0,21,0,1,13,,,,,,,7.333333333,N,58.66666667
2018,2,BN,B,N,3,ERCI,17,0,9,0,0,19,,,,,,,7.5,N,60
2018,2,BN,B,N,3,ANLA,0,0,1,0,0,0,,,,,,,0.166666667,N,1.333333333
2018,2,BN,B,N,3,DAPU,0,0,0,0,0,0,,,,,,,0,N,0
2018,2,BN,B,N,3,BRRU,13,22,8,25,33,14,,,,,,,19.16666667,Y,766.6666667
2018,2,BN,B,N,3,SCAR,66,0,1,0,0,23,,,,,,,15,Y,600
2018,2,BN,B,N,3,ALAL,3,3,3,3,9,14,,,,,,,5.833333333,N,46.66666667
2018,2,BN,B,N,3,ASNU,3,78,11,20,64,2,,,,,,,29.66666667,N,237.3333333
2018,2,BN,B,N,3,ERCI,25,55,22,48,53,22,,,,,,,37.5,N,300
2018,2,BN,B,N,4,SCAR,36,7,4,3,13,1,,,,,,,10.66666667,Y,426.6666667
2018,2,BN,B,N,4,BRRU,3,35,33,92,61,32,,,,,,,42.66666667,Y,1706.666667
2018,2,BN,B,N,4,ERCI,4,6,2,12,2,22,,,,,,,8,N,64
2018,2,BN,B,N,4,ALAL,7,4,9,7,2,5,,,,,,,5.666666667,N,45.33333333
2018,2,BN,B,N,4,ASNU,0,0,1,3,0,0,,,,,,,0.666666667,N,5.333333333
2018,2,BN,B,N,2 or 4,SCAR,0,0,0,0,0,0,0,2,0,0,5,11,1.5,Y,60
2018,2,BN,B,N,2 or 4,BRRU,43,33,35,42,39,25,13,32,11,45,25,21,30.33333333,Y,1213.333333
2018,2,BN,B,N,2 or 4,ERCI,12,10,10,0,11,42,45,5,2,16,23,5,15.08333333,N,120.6666667
2018,2,BN,B,N,2 or 4,ALAL,10,9,2,0,4,3,17,11,10,47,7,18,11.5,N,92
2018,2,BN,B,N,2 or 4,ASNU,0,0,0,0,5,2,2,6,2,2,0,0,1.583333333,N,12.66666667
2018,2,BN,B,N,2 or 4,ANLA,0,0,0,0,2,0,0,0,0,0,0,0,0.166666667,N,1.333333333
2018,2,BS,B,S,1,BRRU,20,4,5,28,14,15,22,43,23,45,24,26,22.41666667,Y,896.6666667
2018,2,BS,B,S,1,SCAR,0,0,0,0,3,25,1,3,0,0,0,1,2.75,Y,110
2018,2,BS,B,S,1,ALAL,6,0,5,2,8,7,32,9,16,10,10,5,9.166666667,N,73.33333333
2018,2,BS,B,S,1,ASNU,26,13,13,9,10,0,2,2,7,30,21,19,12.66666667,N,101.3333333
2018,2,BS,B,S,1,ERCI,27,1,9,20,9,0,14,15,34,5,19,22,14.58333333,N,116.6666667
2018,2,BS,B,S,1,BAMU,1,0,0,0,0,0,0,0,0,0,0,0,0.083333333,N,0.666666667
2018,2,BS,B,S,1,ANLA,1,0,0,0,1,0,0,0,2,0,2,0,0.5,N,4
2018,2,BS,B,S,1,DAPU,0,0,0,0,0,0,0,0,0,0,1,0,0.083333333,N,0.666666667
2018,2,BS,B,S,1,BRRU,20,5,67,23,12,19,29,11,41,77,15,41,30,Y,1200
2018,2,BS,B,S,1,SCAR,2,25,5,16,16,17,16,15,12,7,15,10,13,Y,520
2018,2,BS,B,S,1,ALAL,21,0,18,17,6,6,5,2,4,10,3,5,8.083333333,N,64.66666667
2018,2,BS,B,S,1,ASNU,15,0,21,4,20,7,3,8,18,6,0,2,8.666666667,N,69.33333333
2018,2,BS,B,S,1,ERCI,49,1,17,4,13,6,22,3,13,12,4,2,12.16666667,N,97.33333333
2018,2,BS,B,S,1,ANLA,0,0,1,0,0,0,0,0,0,0,4,0,0.416666667,N,3.333333333
2018,2,BS,B,S,1,PLPA,0,0,4,0,0,0,0,0,0,0,0,0,0.333333333,N,2.666666667
2018,2,BS,B,S,1,GILIA,0,0,0,0,0,1,0,0,0,0,0,0,0.083333333,N,0.666666667
2018,2,BS,B,S,2,SCAR,0,4,0,1,5,0,0,0,0,0,0,19,2.416666667,Y,96.66666667
2018,2,BS,B,S,2,BRRU,4,8,16,29,34,1,22,30,9,13,17,5,15.66666667,Y,626.6666667
2018,2,BS,B,S,2,ERCI,0,0,0,8,22,0,0,2,1,4,18,0,4.583333333,N,36.66666667
2018,2,BS,B,S,2,ALAL,3,1,1,2,5,0,0,9,0,0,6,0,2.25,N,18
2018,2,BS,B,S,2,ASNU,9,0,0,4,2,3,0,0,3,2,4,0,2.25,N,18
2018,2,BS,B,S,2,ANLA,4,0,0,0,0,0,0,0,0,0,0,0,0.333333333,N,2.666666667
2018,2,BS,B,S,2,SCAR,6,65,37,35,6,1,0,1,4,2,7,1,13.75,Y,550
2018,2,BS,B,S,2,BRRU,20,2,3,5,22,15,14,16,14,26,24,26,15.58333333,Y,623.3333333
2018,2,BS,B,S,2,ERCI,5,0,3,5,9,3,6,4,2,10,2,10,4.916666667,N,39.33333333
2018,2,BS,B,S,2,ALAL,9,12,4,6,9,1,7,1,8,9,3,1,5.833333333,N,46.66666667
2018,2,BS,B,S,2,ASNU,1,0,6,1,4,7,14,8,7,6,2,2,4.833333333,N,38.66666667
2018,2,BS,B,S,2,ANLA,0,0,0,0,0,0,1,0,0,1,0,0,0.166666667,N,1.333333333
2018,2,BS,B,S,2,CAFL,0,0,0,0,0,0,0,0,0,1,0,0,0.083333333,N,0.666666667
2018,2,UN,U,N,1,BRRU,8,8,2,35,16,93,14,21,19,16,5,2,19.91666667,Y,796.6666667
2018,2,UN,U,N,1,SCAR,0,24,0,1,13,0,5,0,3,0,2,4,4.333333333,Y,173.3333333
2018,2,UN,U,N,1,ALAL,3,16,0,5,5,3,2,5,5,2,9,2,4.75,N,38
2018,2,UN,U,N,1,ASNU,1,28,0,2,10,3,1,8,23,9,4,2,7.583333333,N,60.66666667
2018,2,UN,U,N,1,ERCI,0,12,0,17,21,0,0,3,16,2,0,0,5.916666667,N,47.33333333
2018,2,UN,U,N,1,ANLA,0,0,0,0,0,0,0,0,2,0,1,2,0.416666667,N,3.333333333
2018,2,UN,U,N,1,PLPA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,2,UN,U,N,1,PHCRA,0,0,0,0,0,0,0,0,0,1,0,0,0.083333333,N,0.666666667
2018,2,UN,U,N,2,SCAR,59,0,0,0,1,0,5,26,0,0,2,2,7.916666667,Y,316.6666667
2018,2,UN,U,N,2,BRRU,14,6,43,6,17,43,13,8,10,4,40,17,18.41666667,Y,736.6666667
2018,2,UN,U,N,2,ERCI,2,0,0,0,13,2,4,8,13,9,4,2,4.75,N,38
2018,2,UN,U,N,2,ALAL,3,1,1,0,4,3,11,6,3,4,7,1,3.666666667,N,29.33333333
2018,2,UN,U,N,2,ASNU,0,0,5,0,26,0,7,1,12,3,2,0,4.666666667,N,37.33333333
2018,2,UN,U,N,2,ANLA,0,0,0,0,0,0,2,0,2,2,0,0,0.5,N,4
2018,2,UN,U,N,3,BRRU,18,20,19,20,21,77,4,29,14,27,18,1,22.33333333,Y,893.3333333
2018,2,UN,U,N,3,SCAR,18,0,0,0,40,0,13,10,14,0,1,0,8,Y,320
2018,2,UN,U,N,3,ALAL,1,3,22,8,8,2,1,19,5,14,10,3,8,N,64
2018,2,UN,U,N,3,ASNU,17,10,14,7,4,2,8,32,11,7,39,1,12.66666667,N,101.3333333
2018,2,UN,U,N,3,ERCI,14,2,3,0,21,1,0,5,3,0,1,0,4.166666667,N,33.33333333
2018,2,UN,U,N,3,ANLA,0,0,0,0,0,0,0,3,1,0,0,0,0.333333333,N,2.666666667
2018,2,UN,U,N,3,BAMU,0,0,0,0,0,0,1,0,0,0,0,0,0.083333333,N,0.666666667
2018,2,UN,U,N,3,GILIA,0,0,0,0,0,0,0,0,1,0,1,0,0.166666667,N,1.333333333
2018,2,UN,U,N,4,SCAR,4,0,28,11,0,0,0,0,0,6,0,1,4.166666667,Y,166.6666667
2018,2,UN,U,N,4,BRRU,29,0,7,12,14,0,0,10,3,3,9,3,7.5,Y,300
2018,2,UN,U,N,4,ERCI,2,0,4,17,2,0,0,3,0,1,0,0,2.416666667,N,19.33333333
2018,2,UN,U,N,4,ALAL,3,0,7,7,3,0,0,3,2,1,1,0,2.25,N,18
2018,2,UN,U,N,4,ASNU,6,0,2,20,2,0,0,8,6,2,0,1,3.916666667,N,31.33333333
2018,2,UN,U,N,4,ANLA,0,0,0,0,0,0,0,1,1,0,0,0,0.166666667,N,1.333333333
2018,2,US,U,S,2,SCAR,9,13,21,17,21,0,8,7,5,11,50,31,16.08333333,Y,643.3333333
2018,2,US,U,S,2,BRRU,28,28,43,35,23,25,27,13,15,21,3,30,24.25,Y,970
2018,2,US,U,S,2,ERCI,2,0,6,3,5,0,5,0,0,0,0,1,1.833333333,N,14.66666667
2018,2,US,U,S,2,ALAL,5,4,7,6,2,0,21,0,3,8,6,9,5.916666667,N,47.33333333
2018,2,US,U,S,2,ASNU,3,4,6,7,1,0,7,0,0,0,0,7,2.916666667,N,23.33333333
2018,2,US,U,S,2,ANLA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,2,US,U,S,2,SCAR,5,17,2,0,32,0,7,27,16,0,0,0,8.833333333,Y,353.3333333
2018,2,US,U,S,2,BRRU,28,21,16,7,1,44,29,6,2,27,26,6,17.75,Y,710
2018,2,US,U,S,2,ERCI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,2,US,U,S,2,ALAL,4,2,0,10,5,1,1,3,3,0,0,0,2.416666667,N,19.33333333
2018,2,US,U,S,2,ASNU,3,0,6,0,0,0,0,0,1,0,0,0,0.833333333,N,6.666666667
2018,2,US,U,S,2,ANLA,0,0,1,0,0,0,0,0,0,0,0,0,0.083333333,N,0.666666667
2018,2,US,U,S,3,BRRU,9,26,37,21,42,4,31,2,40,5,8,12,19.75,Y,790
2018,2,US,U,S,3,SCAR,3,8,4,5,4,0,6,20,5,12,20,19,8.833333333,Y,353.3333333
2018,2,US,U,S,3,ALAL,16,15,14,1,10,2,6,1,12,9,2,4,7.666666667,N,61.33333333
2018,2,US,U,S,3,ASNU,1,10,11,7,0,0,0,0,0,3,2,1,2.916666667,N,23.33333333
2018,2,US,U,S,3,ERCI,0,2,3,2,0,0,0,0,0,2,0,0,0.75,N,6
2018,2,US,U,S,3,ANLA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,3,BN,B,N,1,BRRU,8,22,16,23,21,22,1,2,8,0,4,7,11.16666667,Y,446.6666667
2018,3,BN,B,N,1,SCAR,0,16,0,0,4,17,63,58,54,9,51,10,23.5,Y,940
2018,3,BN,B,N,1,ALAL,2,15,6,3,4,10,5,3,2,0,11,5,5.5,N,44
2018,3,BN,B,N,1,ASNU,7,2,0,21,17,26,7,4,0,0,9,3,8,N,64
2018,3,BN,B,N,1,ERCI,13,10,7,15,22,45,29,28,3,0,16,8,16.33333333,N,130.6666667
2018,3,BN,B,N,1,BAMU,3,1,0,1,1,0,0,0,0,0,0,0,0.5,N,4
2018,3,BN,B,N,1,ANLA,1,0,0,0,4,0,0,0,0,0,0,1,0.5,N,4
2018,3,BN,B,N,1,PLPA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,3,BN,B,N,1,CAFL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,3,BN,B,N,1,BRRU,1,1,9,8,20,25,23,12,16,9,9,12,12.08333333,Y,483.3333333
2018,3,BN,B,N,1,SCAR,57,54,10,18,10,27,32,63,0,4,15,43,27.75,Y,1110
2018,3,BN,B,N,1,ALAL,7,1,2,9,10,7,2,20,5,2,0,3,5.666666667,N,45.33333333
2018,3,BN,B,N,1,ASNU,0,2,4,2,0,27,5,14,5,0,2,2,5.25,N,42
2018,3,BN,B,N,1,ERCI,2,3,2,22,22,19,8,12,46,0,0,4,11.66666667,N,93.33333333
2018,3,BN,B,N,1,DAPU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,3,BN,B,N,1,ANLA,0,2,0,0,0,1,0,0,0,0,0,0,0.25,N,2
2018,3,BN,B,N,1,GILIA,0,1,0,0,0,0,0,0,0,0,0,0,0.083333333,N,0.666666667
2018,3,BN,B,N,1,ERIAS,0,0,0,0,0,0,0,0,0,0,1,0,0.083333333,N,0.666666667
2018,3,BN,B,N,2,SCAR,44,3,51,0,5,35,25,16,40,20,24,67,27.5,Y,1100
2018,3,BN,B,N,2,BRRU,10,33,5,105,2,5,3,2,4,5,20,2,16.33333333,Y,653.3333333
2018,3,BN,B,N,2,ERCI,7,9,10,14,28,14,5,45,16,9,53,23,19.41666667,N,155.3333333
2018,3,BN,B,N,2,ALAL,11,1,14,1,9,11,3,5,11,4,4,1,6.25,N,50
2018,3,BN,B,N,2,ASNU,13,13,13,0,3,10,5,10,13,0,4,17,8.416666667,N,67.33333333
2018,3,BN,B,N,2,ANLA,4,1,1,0,0,0,5,0,0,0,0,0,0.916666667,N,7.333333333
2018,3,BN,B,N,2,PLPA,0,0,0,1,2,0,0,0,0,0,0,0,0.25,N,2
2018,3,BN,B,N,2,DAPU,0,0,0,0,1,0,2,0,0,0,0,0,0.25,N,2
2018,3,BN,B,N,2,BRTE,0,0,0,0,0,1,0,0,0,0,0,1,0.166666667,N,1.333333333
2018,3,BN,B,N,2,SCAR,32,4,57,13,25,12,9,27,84,78,47,56,37,Y,1480
2018,3,BN,B,N,2,BRRU,12,21,7,35,8,25,48,15,10,8,10,0,16.58333333,Y,663.3333333
2018,3,BN,B,N,2,ERCI,13,25,42,10,37,19,0,2,11,6,13,6,15.33333333,N,122.6666667
2018,3,BN,B,N,2,ALAL,4,2,7,3,5,5,1,2,4,1,3,4,3.416666667,N,27.33333333
2018,3,BN,B,N,2,ASNU,4,2,2,0,10,0,0,0,3,1,1,0,1.916666667,N,15.33333333
2018,3,BN,B,N,2,ANLA,0,0,0,0,0,0,0,0,2,0,0,0,0.166666667,N,1.333333333
2018,3,BS,B,S,1,BRRU,1,8,17,4,9,10,4,8,14,11,16,15,9.75,Y,390
2018,3,BS,B,S,1,SCAR,22,13,6,31,24,17,63,41,22,33,5,0,23.08333333,Y,923.3333333
2018,3,BS,B,S,1,ALAL,5,1,18,28,18,24,22,19,4,7,9,4,13.25,N,106
2018,3,BS,B,S,1,ASNU,0,0,4,7,11,10,23,2,5,5,0,0,5.583333333,N,44.66666667
2018,3,BS,B,S,1,ERCI,0,0,12,6,16,28,12,3,1,3,8,0,7.416666667,N,59.33333333
2018,3,BS,B,S,1,ANLA,0,0,0,0,1,1,3,4,1,0,0,0,0.833333333,N,6.666666667
2018,3,BS,B,S,1,PLPA,0,0,0,0,0,1,0,0,4,0,0,0,0.416666667,N,3.333333333
2018,3,BS,B,S,1,ERDE,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,3,BS,B,S,1,BRRU,19,10,7,11,7,1,2,5,9,8,11,3,7.75,Y,310
2018,3,BS,B,S,1,SCAR,24,27,39,5,27,54,13,25,98,25,4,19,30,Y,1200
2018,3,BS,B,S,1,ALAL,17,11,11,10,25,9,3,22,10,22,20,18,14.83333333,N,118.6666667
2018,3,BS,B,S,1,ASNU,9,23,3,3,6,2,1,6,2,8,6,0,5.75,N,46
2018,3,BS,B,S,1,ERCI,34,32,29,6,13,8,2,28,4,9,36,9,17.5,N,140
2018,3,BS,B,S,1,ANLA,2,3,0,0,2,0,0,0,0,1,2,0,0.833333333,N,6.666666667
2018,3,BS,B,S,1,EREE,1,0,0,0,0,0,0,0,0,0,0,0,0.083333333,N,0.666666667
2018,3,BS,B,S,1,BAMU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,3,BS,B,S,1,GILIA,0,0,0,0,0,0,0,1,0,0,0,0,0.083333333,N,0.666666667
2018,3,BS,B,S,1,PHCRA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,3,BS,B,S,2,SCAR,35,42,83,60,22,6,34,33,58,10,34,23,36.66666667,Y,1466.666667
2018,3,BS,B,S,2,BRRU,8,6,18,31,13,18,6,8,1,0,1,3,9.416666667,Y,376.6666667
2018,3,BS,B,S,2,ERCI,2,0,0,14,7,3,8,8,1,0,0,0,3.583333333,N,28.66666667
2018,3,BS,B,S,2,ALAL,4,3,21,19,11,30,6,19,3,2,1,0,9.916666667,N,79.33333333
2018,3,BS,B,S,2,ASNU,3,0,2,4,0,8,2,2,0,0,3,0,2,N,16
2018,3,BS,B,S,2,ANLA,4,0,3,2,0,2,1,4,0,0,0,0,1.333333333,N,10.66666667
2018,3,BS,B,S,2,ERDE,0,0,0,0,0,0,0,1,0,0,0,0,0.083333333,N,0.666666667
2018,3,BS,B,S,2,SCAR,17,22,12,10,0,32,19,25,38,69,50,47,28.41666667,Y,1136.666667
2018,3,BS,B,S,2,BRRU,5,4,24,33,0,1,29,13,8,17,14,0,12.33333333,Y,493.3333333
2018,3,BS,B,S,2,ERCI,12,22,1,6,0,3,9,55,5,34,45,5,16.41666667,N,131.3333333
2018,3,BS,B,S,2,ALAL,6,4,2,15,0,2,2,12,14,12,8,5,6.833333333,N,54.66666667
2018,3,BS,B,S,2,ASNU,9,17,1,6,0,0,0,1,0,6,5,0,3.75,N,30
2018,3,BS,B,S,2,ANLA,5,5,0,0,0,0,0,0,0,0,0,0,0.833333333,N,6.666666667
2018,3,BS,B,S,2,BAMU,0,0,0,0,0,0,1,0,0,0,0,0,0.083333333,N,0.666666667
2018,3,BS,B,S,2,CAFL,0,0,0,0,0,0,0,0,0,1,0,0,0.083333333,N,0.666666667
2018,3,BS,B,S,2,GILIA,0,0,0,0,0,0,0,0,0,0,0,1,0.083333333,N,0.666666667
2018,3,UN,U,N,1,BRRU,19,3,25,38,6,0,45,15,55,53,28,28,26.25,Y,1050
2018,3,UN,U,N,1,SCAR,1,0,4,0,1,0,0,1,1,0,0,2,0.833333333,Y,33.33333333
2018,3,UN,U,N,1,ALAL,22,11,11,16,2,0,2,7,1,18,3,1,7.833333333,N,62.66666667
2018,3,UN,U,N,1,ASNU,0,0,1,1,2,0,0,7,0,1,0,0,1,N,8
2018,3,UN,U,N,1,ERCI,2,0,0,1,0,0,0,0,0,0,0,0,0.25,N,2
2018,3,UN,U,N,1,ANLA,0,0,0,0,0,0,0,1,0,0,0,1,0.166666667,N,1.333333333
2018,3,UN,U,N,2,SCAR,0,0,0,0,0,0,0,2,0,0,6,0,0.666666667,Y,26.66666667
2018,3,UN,U,N,2,BRRU,94,46,43,22,3,41,47,35,10,55,1,13,34.16666667,Y,1366.666667
2018,3,UN,U,N,2,ERCI,0,0,3,0,0,0,0,0,1,0,0,0,0.333333333,N,2.666666667
2018,3,UN,U,N,2,ALAL,3,2,10,8,0,6,1,2,0,0,2,3,3.083333333,N,24.66666667
2018,3,UN,U,N,2,ASNU,0,2,1,15,0,1,0,4,0,0,0,4,2.25,N,18
2018,3,UN,U,N,2,ANLA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,3,UN,U,N,2,LETE,0,0,0,0,0,0,0,0,7,0,0,0,0.583333333,N,4.666666667
2018,3,UN,U,N,3,BRRU,9,31,10,23,16,50,6,9,31,5,20,2,17.66666667,Y,706.6666667
2018,3,UN,U,N,3,SCAR,18,2,28,9,5,0,6,49,0,7,21,0,12.08333333,Y,483.3333333
2018,3,UN,U,N,3,ALAL,4,6,18,13,10,23,12,15,9,8,30,1,12.41666667,N,99.33333333
2018,3,UN,U,N,3,ASNU,1,9,14,2,6,0,1,2,2,26,3,0,5.5,N,44
2018,3,UN,U,N,3,ERCI,2,5,3,0,12,1,6,10,2,8,1,0,4.166666667,N,33.33333333
2018,3,UN,U,N,3,ANLA,0,0,1,0,1,0,0,1,0,2,0,0,0.416666667,N,3.333333333
2018,3,UN,U,N,3,PLPA,0,0,0,0,0,0,1,0,0,0,0,0,0.083333333,N,0.666666667
2018,3,UN,U,N,3,GILIA,0,0,0,0,0,0,0,0,0,0,1,0,0.083333333,N,0.666666667
2018,3,UN,U,N,3,ERDE,0,0,0,0,0,0,0,0,0,0,0,1,0.083333333,N,0.666666667
2018,3,UN,U,N,4,SCAR,44,15,101,0,45,63,0,27,22,41,54,50,38.5,Y,1540
2018,3,UN,U,N,4,BRRU,11,6,9,10,1,3,29,1,11,7,10,0,8.166666667,Y,326.6666667
2018,3,UN,U,N,4,ERCI,0,2,12,0,15,6,0,3,3,4,22,4,5.916666667,N,47.33333333
2018,3,UN,U,N,4,ALAL,8,6,28,0,7,6,0,10,9,8,8,6,8,N,64
2018,3,UN,U,N,4,ASNU,1,5,1,0,5,0,0,2,6,0,9,3,2.666666667,N,21.33333333
2018,3,UN,U,N,4,CAFL,0,0,1,0,0,0,0,0,0,0,0,0,0.083333333,N,0.666666667
2018,3,UN,U,N,4,ANLA,0,0,0,0,2,0,0,0,0,0,1,0,0.25,N,2
2018,3,US,U,S,1,BRRU,34,15,40,12,12,1,34,5,16,6,24,16,17.91666667,Y,716.6666667
2018,3,US,U,S,1,SCAR,1,26,23,15,64,0,0,3,52,55,7,8,21.16666667,Y,846.6666667
2018,3,US,U,S,1,ALAL,6,6,11,2,4,0,1,8,7,4,0,3,4.333333333,N,34.66666667
2018,3,US,U,S,1,ASNU,2,12,3,0,0,0,0,0,1,8,3,1,2.5,N,20
2018,3,US,U,S,1,ERCI,0,2,2,0,1,0,0,2,1,1,0,0,0.75,N,6
2018,3,US,U,S,1,GILIA,0,1,0,0,0,0,0,0,0,0,0,0,0.083333333,N,0.666666667
2018,3,US,U,S,1,ANLA,0,0,0,0,0,0,0,0,0,1,0,0,0.083333333,N,0.666666667
